Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
#N/A,8810,Uttrakhand,Uttarkashi,Chinyalisaur,Nagal,30.7588889,78.27777778,2021,7.76,198,0,85,7,6.7,0,nil,80,28,2.4,4,0,NIL,15,,
#N/A,8811,Uttrakhand,Uttarkashi,Dhunda,Ratodisar,30.7438889,78.35916667,2021,7.48,217,0,98,14,8.3,5,nil,100,28,7.2,5.4,1.6,NIL,19,,
#N/A,8812,Uttrakhand,Uttarkashi,Naugaon,Barkot,30.8091667,78.21111111,2021,7.14,248,0,134,7,7.1,0,nil,100,24,10,13,0,NIL,13,,
#N/A,8813,Uttrakhand,Uttarkashi,Naugaon,Sherukhet,30.8044444,78.18777778,2021,7.23,236,0,110,7,0,0,nil,90,24,7.2,5,1,NIL,15,,
#N/A,8814,Uttrakhand,Uttarkashi,Bhatwari,Uttarkashi,30.7322222,78.42111111,2021,7.48,389,0,159,28,5.8,0,nil,130,32,12,20,6.7,NIL,21,,
#N/A,8815,Uttrakhand,Uttarkashi,Bhatwari,maneri,30.7397222,78.52472222,2021,7.56,245,0,110,7,32,0,nil,120,32,10,4,4.3,0.4,17,,
#N/A,8816,Uttrakhand,Uttarkashi,Bhatwari,Charethi,30.8211111,78.62638889,2021,7.17,183,0,73,14,16,0,nil,80,28,2,5.8,5.9,0.49,16,,
#N/A,8817,Uttrakhand,Uttarkashi,Bhatwari,Dunda,30.8211111,78.62638889,2021,7.54,575,0,183,71,23,32,nil,260,64,24,12,2.2,0.2,29,,
#N/A,8818,Uttrakhand,Uttarkashi,Bhatwari,Gangapani,30.9031944,78.68013889,2021,7.87,890,0,439,57,25,6.7,nil,100,32,4.8,160,15.6,1,62,,
#N/A,8819,Uttrakhand,Udham Singh Nagar,Khatima,Kanchanpuri (Majhola),28.8311111,79.8975,2021,8.1,750,0,403,14,5.9,0,nd,260,64,24,36.9,62.5,0.31,31,,
#N/A,8820,Uttrakhand,Udham Singh Nagar,Khatima,Sara Sariya,28.94,79.87833333,2021,8.03,796,0,427,7,13.9,0,nd,260,44,36,46.6,79.1,0.62,26,,
#N/A,8821,Uttrakhand,Udham Singh Nagar,Khatima,Barianjariya,28.8713889,79.9225,2021,8.21,487,0,256,7,10.7,0,nd,210,60,14,4.5,7.6,0.39,25,,
#N/A,8822,Uttrakhand,Udham Singh Nagar,Sitarganj,Sitarganj,28.9222222,79.70416667,2021,7.9,800,0,403,36,26.2,10.543,nd,305,92,18,33.4,56.7,0.47,16,,
#N/A,8823,Uttrakhand,Udham Singh Nagar,Sitarganj,Bidora,28.9369444,79.76666667,2021,7.9,467,0,281,7,9,0,nd,200,48,19,13.5,22.8,0.25,26,,
#N/A,8824,Uttrakhand,Udham Singh Nagar,Rudrapur,Kamaria Pakki,28.9144444,79.44916667,2021,7.86,525,0,238,21,24.8,7.23,nd,205,40,25,15.4,26.2,0.46,29,,
#N/A,8825,Uttrakhand,Udham Singh Nagar,Rudrapur,Patthar Chatta,29.0305556,79.40805556,2021,7.61,517,0,275,14,19,0,nd,225,60,18,8.4,14.2,0.15,33,,
#N/A,8826,Uttrakhand,Udham Singh Nagar,Rudrapur,Pipiliya,28.8980556,79.54055556,2021,7.92,471,0,238,21,25,0,nd,205,48,20,11.3,19.2,0.54,30,,
#N/A,8827,Uttrakhand,Udham Singh Nagar,Gadarpur,Jhagarpuri,29.0586111,79.22555556,2021,7.89,705,0,390,14,47,0,nd,340,44,55,19,32.1,0.35,27,,
#N/A,8828,Uttrakhand,Udham Singh Nagar,Gadarpur,Mahabir Nagar,29.0925,79.29305556,2021,7.7,786,0,360,18,96.9,0,nd,370,40,65,6.2,10.5,0.2,27,,
#N/A,8829,Uttrakhand,Udham Singh Nagar,Gadarpur,Beria Daulat,29.1266667,79.23722222,2021,7.5,1630,0,519,149,253.3,0,nd,770,96,127,26.7,45.3,0.16,31,,
#N/A,8830,Uttrakhand,Udham Singh Nagar,Gadarpur,Koita Signal,29.1152778,79.29444444,2021,7.98,738,0,403,14,18,0,nd,330,40,55,5.3,9,0.25,24,,
#N/A,8831,Uttrakhand,Udham Singh Nagar,Gadarpur,Patharpuri,29.0688889,79.23444444,2021,7.9,684,0,329,21,70.9,0,nd,320,36,55,13.7,23.2,0.39,29,,
#N/A,8832,Uttrakhand,Udham Singh Nagar,Bazpur,Jogipura,29.2286111,79.105,2021,7.81,745,0,354,21,49.7,0,nd,330,64,41,9.4,16,0.18,28,,
#N/A,8833,Uttrakhand,Udham Singh Nagar,Kashipur,Sultanpur Patti,29.1591667,79.05833333,2021,8.07,491,0,207,14,35.3,6.268,nd,205,40,25,8.6,14.6,0,26,,
#N/A,8834,Uttrakhand,Udham Singh Nagar,Kashipur,Dhanauri Patti,29.2708333,79.01583333,2021,7.97,570,0,323,14,18.6,0,nd,240,60,22,16.9,28.7,0.17,27,,
#N/A,8835,Uttrakhand,Udham Singh Nagar,Kashipur,Shankehra,29.1755556,79.01361111,2021,7.99,430,0,232,14,13.7,0,nd,215,48,23,10.1,17.2,0.13,27,,
#N/A,8836,Uttrakhand,Champawat,,Tanakpur,29.0658333,80.10472222,2021,7.7,626,0,305,21,15.8,0,nd,300,52,41,9.3,15.8,0.1,21,,
#N/A,8837,Uttrakhand,Champawat,,Banbasa,28.9961111,80.07222222,2021,7.85,564,0,250,36,30.4,9.237,nd,250,60,24,7.4,12.5,0,24,,
#N/A,8838,Uttrakhand,Champawat,,Bastia,29.1330556,80.08611111,2021,7.66,541,0,293,14,10.2,0,nd,250,56,26,7,11.8,0,23,,
#N/A,8839,West Bengal,Bankura,Bankura I,Bhagabanpur,23.19972,87.00028,2021,8.02,1128,0,323,149,67,20,,320,98,18,86,2.5,0.15,,637,7.1
#N/A,8840,West Bengal,Bankura,Bankura I,Kenjakura,23.26889,86.92528,2021,7.17,2346,0,378,390,307,96,,865,200,89,132,2.3,0.92,,1448,5.97
#N/A,8841,West Bengal,Bankura,Bankura II,Shalbani,23.25611,87.01833,2021,8.16,1697,0,415,308,93,39,,325,106,15,196,47.9,0.17,,1059,11.5
#N/A,8842,West Bengal,Bankura,Barjora,Hatasuria,23.39778,87.30639,2021,7.29,1590,0,311,191,154,118,,340,58,47,117,99.2,1.3,,976,1.04
#N/A,8843,West Bengal,Bankura,Bishnupur,Basudevpur Camp (No.1),23.20417,87.07,2021,6.99,366,0,79,67,10,8,,110,38,4,24,8.8,0.87,,209,0.05
#N/A,8844,West Bengal,Bankura,Bishnupur,BasudevpurAnchal,23.04194,87.37,2021,6.88,557,0,183,89,2,8,,185,54,12,43,3,1.1,,324,0.22
#N/A,8845,West Bengal,Bankura,Bishnupur,Hereparlat Forest Beat Office,23.0725,87.35028,2021,7.96,132,0,67,21,5,13,,75,24,4,8,1.9,0.05,,118,0.8
#N/A,8846,West Bengal,Bankura,Bishnupur,Jayrampur,23.17944,87.33972,2021,7.61,659,0,104,113,58,77,,190,42,21,46,31.2,0.78,,451,0.44
#N/A,8847,West Bengal,Bankura,Chhatna,Chatna,23.3075,86.9692,2021,7.25,931,0,415,106,54,4,,360,90,33,61,14.1,1.4,,617,10.54
#N/A,8848,West Bengal,Bankura,Gangajalghati,Khanta,23.33667,87.09722,2021,7.11,350,0,55,85,7,21,,140,42,9,28,2.1,0.07,,227,0.18
#N/A,8849,West Bengal,Bankura,Gangajalghati,Kusthalia,23.47833,87.0475,2021,7.21,1311,0,323,188,138,67,,525,132,47,66,3.7,1.5,,841,5.01
#N/A,8850,West Bengal,Bankura,Indpur,Bankata,23.09257,86.90623,2021,7.89,1058,0,262,199,62,5,,345,100,23,58,25,0.17,,632,1.9
#N/A,8851,West Bengal,Bankura,Indpur,Indpur,23.16167,86.93556,2021,7.88,1153,0,299,188,61,28,,365,100,28,78,3.4,0.15,,669,23.08
#N/A,8852,West Bengal,Bankura,Joypur,Habib Pushkarni,23.15306,87.46333,2021,7.58,295,0,67,50,13,9,,110,28,10,15,11.2,0.05,,177,0.12
#N/A,8853,West Bengal,Bankura,Joypur,Jadavnagar,22.92917,87.49861,2021,7.11,215,0,49,39,6,9,,90,12,15,11,2,0.89,,124,0.18
#N/A,8854,West Bengal,Bankura,Khatra I,Khatra,22.98111,86.84778,2021,8,1327,0,439,195,82,22,,440,108,41,96,15.6,0.2,,827,9.5
#N/A,8855,West Bengal,Bankura,Mejia,Mejia,23.56278,87.10694,2021,7.23,847,0,476,32,14,5,,235,74,12,82,1.6,1.3,,512,9.14
#N/A,8856,West Bengal,Bankura,Mejia,Nandanpur,23.50806,87.13667,2021,7.49,2031,0,287,386,35,80,,430,154,11,243,8,0.26,,1092,10.34
#N/A,8857,West Bengal,Bankura,Onda,Gholkunda,23.09056,87.05,2021,6.94,1823,0,238,411,91,74,,715,188,60,71,2.8,0.96,,1043,16.82
#N/A,8858,West Bengal,Bankura,Onda,Punisole,23.17083,87.14944,2021,7.88,242,0,98,14,17,5,,110,28,10,7,2.5,0.09,,143,0.21
#N/A,8859,West Bengal,Bankura,Raipur I,Pairaguri,22.86,86.91,2021,7.82,659,0,122,149,87,11,,300,56,39,33,5.5,0.14,,455,0.89
#N/A,8860,West Bengal,Bankura,Raipur II,Sarenga,22.76972,87.02472,2021,7.69,219,0,61,53,11,9,,100,20,12,22,2.8,0.05,,167,0.12
#N/A,8861,West Bengal,Bankura,Saltora,Kashtora,23.56278,87.02056,2021,7.92,1045,0,299,106,104,41,,360,92,32,76,2.6,0.11,,637,6.15
#N/A,8862,West Bengal,Bankura,Sonamukhi,Naruala,23.27833,87.45222,2021,7.36,488,0,79,113,9,11,,190,38,23,29,12,0.74,,285,0.16
#N/A,8863,West Bengal,Bankura,Sonamukhi,Pokhana,23.40833,87.3775,2021,7.56,1273,0,403,160,79,18,,400,80,49,85,5.5,1.4,,723,6.33
#N/A,8864,West Bengal,Bankura,Sonamukhi,Sonamukhi,23.30167,87.41083,2021,7.15,580,0,189,60,32,55,,195,44,21,48,10.4,0.85,,387,0.1
#N/A,8865,West Bengal,Bankura,Taldangra,Tuldaria,23.05556,87.12778,2021,6.85,228,0,37,46,9,15,,65,16,6,18,5.5,0.65,,139,0.01
#N/A,8866,West Bengal,Birbhum,Bolpur- Sriniketan,Muluk,23.6525,87.7208,2021,8.26,989,0,372,113,0,0,,150,56,2,125,10.4,0,,534,1.13
#N/A,8867,West Bengal,Birbhum,Sainthia,Paikpara,23.8542,87.6969,2021,8.29,517,0,195,82,0,0,,225,24,40,26,1.1,0,,292,1.74
#N/A,8868,West Bengal,Birbhum,Sriniketan,Prantik,23.6767,87.6931,2021,7.7,645,0,104,167,8,20,,280,74,23,42,6.5,0,,403,0.42
#N/A,8869,West Bengal,Birbhum,Sriniketan,Supur,23.6692,87.7025,2021,8.28,837,0,214,138,10,29,,205,54,17,73,66.7,0,,518,0.46
#N/A,8870,West Bengal,Birbhum,Sriniketan,Surul,23.6683,87.5097,2021,7.96,633,0,183,78,15,11,,175,40,18,58,10.4,0,,342,0.99
#N/A,8871,West Bengal,Dakshin Dinajpur,Gangarampur,Lalchandrapur,25.4235,88.5564,2021,8.23,465,0,256,25,1,0,,70,12,10,78,1.7,1.28,,285,0.93
#N/A,8872,West Bengal,Dakshin Dinajpur,Gangarampur,Madhabpur,25.49972,88.57139,2021,8.2,485,0,232,21,1,0,,70,10,11,76,1.1,6.07,,269,0.58
#N/A,8873,West Bengal,Dakshin Dinajpur,Gangarampur,Singfaraka,25.49842,88.54383,2021,8.19,394,0,214,18,1,0,,30,8,2,78,0.9,3.14,,241,7.73
#N/A,8874,West Bengal,Dakshin Dinajpur,Harirampur,Kismatkasba,25.31194,88.31444,2021,8.16,492,0,250,35,6,1,,140,20,22,52,2.1,0.53,,292,0.88
#N/A,8875,West Bengal,Dakshin Dinajpur,Hilli,Teore,25.26,88.88944,2021,8.14,271,0,104,21,1,6,,90,20,10,16,1.3,0.59,,140,0.07
#N/A,8876,West Bengal,Dakshin Dinajpur,Tapan,Balapur2,25.22667,88.64556,2021,8.24,683,0,305,50,18,9,,210,54,18,50,7.7,0.55,,394,4.34
#N/A,8877,West Bengal,Dakshin Dinajpur,Tapan,DakshinHasura 2,25.21861,88.60278,2021,8.15,683,0,189,128,8,14,,235,68,16,52,22.6,0.43,,424,0.41
#N/A,8878,West Bengal,Dakshin Dinajpur,Tapan,Khosalpur,25.33666,88.4488,2021,7.98,953,0,232,145,96,25,,325,70,36,83,15.1,0.53,,613,0.24
#N/A,8879,West Bengal,Darjeeling,Kharibari,Batasi,26.55583,88.19222,2021,8.28,135,0,49,18,0,0,,40,12,2,13,2,0.24,,77,0.11
#N/A,8880,West Bengal,Darjeeling,Kharibari,Chakkarmari,26.71333,88.395,2021,8.24,326,0,110,35,0,27,,110,30,9,16,12,0.08,,196,0.02
#N/A,8881,West Bengal,Darjeeling,Kharibari,Kharibari,26.8806,88.4728,2021,8.19,556,0,122,25,56,83,,170,50,11,34,21,0.22,,354,0.11
#N/A,8882,West Bengal,Darjeeling,Kharibari,Siliguri,26.7228,88.4158,2021,8.18,572,0,214,11,61,19,,135,32,13,57,7,0.17,,330,1.27
#N/A,8883,West Bengal,Darjeeling,Kurseong,Sukna,26.7911,88.3625,2021,8.16,293,0,134,18,0,14,,120,30,11,8,2,0.26,,165,0.02
#N/A,8884,West Bengal,Darjeeling,Naxalbari,Naxalbari (BDO),26.7203,88.3831,2021,7.5,168,0,67,18,0,11,,55,20,1,13,5,0.34,,109,BDL
#N/A,8885,West Bengal,Darjeeling,Naxalbari,Prasadijyote,26.7119,88.3075,2021,8.19,555,0,159,14,58,58,,140,34,13,34,43,0.24,,351,0.25
#N/A,8886,West Bengal,Darjeeling,Naxalbari,Prasadijyote,26.656,88.182,2021,8.29,320,0,79,14,56,32,,70,18,6,36,15,0.31,,227,0.08
#N/A,8887,West Bengal,Darjeeling,Naxalbari,Trihana,26.4644,88.235,2021,8.14,309,0,55,28,25,58,,100,22,11,21,12,0.31,,211,0.11
#N/A,8888,West Bengal,Darjeeling,Phansidewa,Ambari More,26.52778,88.11556,2021,8.08,1062,0,256,28,127,108,,250,72,17,95,33,0.38,,637,0.25
#N/A,8889,West Bengal,Darjeeling,Phansidewa,Baneswar,26.60397,88.37979,2021,8.14,1020,0,464,92,0,56,,195,44,21,135,49,0.52,,681,0.06
#N/A,8890,West Bengal,Darjeeling,Phansidewa,Gangaram Tea Gdn,26.55056,88.17778,2021,8.21,552,0,153,39,52,27,,125,42,5,52,21,0.28,,331,0.05
#N/A,8891,West Bengal,Darjeeling,Phansidewa,Gayaganga Kanti,26.5886,88.3656,2021,8.21,512,0,128,85,7,26,,105,32,6,55,35,0.78,,325,0.02
#N/A,8892,West Bengal,Darjeeling,Phansidewa,Ghoshpukur,26.5883,88.3197,2021,8.16,232,0,49,11,23,53,,70,24,2,20,7,0.6,,170,BDL
#N/A,8893,West Bengal,Darjeeling,Phansidewa,Kalaram Ghoshpara,26.58944,88.27722,2021,8.23,480,0,226,28,0,13,,165,54,7,19,24,0.14,,284,0.14
#N/A,8894,West Bengal,Darjeeling,Phansidewa,Madati,26.5447,88.2556,2021,8,496,0,122,50,28,33,,160,40,15,22,12,0.22,,274,BDL
#N/A,8895,West Bengal,Darjeeling,Phansidewa,Madati,26.63194,88.30833,2021,8.32,299,9,104,39,0,0,,105,16,16,13,10,0.11,,163,0.21
#N/A,8896,West Bengal,Darjeeling,Phansidewa,Tuta Pakri (Bakuline),26.5694,88.2342,2021,8.14,280,0,43,43,8,39,,80,20,7,27,4,0.08,,174,0.02
#N/A,8897,West Bengal,Darjeeling,Siliguri,Chandbarjote,26.6972,88.37,2021,8.06,102,0,31,14,5,0,,25,4,4,9,6,0,,60,0.5
#N/A,8898,West Bengal,Darjeeling,Siliguri,Siliguri,26.685,88.20222,2021,8.14,219,0,85,25,0,2,,70,24,2,17,1,0.18,,123,0.16
#N/A,8899,West Bengal,Howrah,Jagatballavpur,Ichapur,22.6331,88.1111,2021,8.31,620,3,293,43,6,5,,160,24,24,69,2,0.27,,374,0.21
#N/A,8900,West Bengal,Howrah,Sankrail,Bauria(11/89),22.5022,88.1828,2021,8.21,1452,0,598,195,14,18,,365,88,35,194,25.8,0.4,,955,2.35
#N/A,8901,West Bengal,Hugli,Balagarh,Bahira,23.0836,88.4278,2021,8.33,533,15,226,46,0,5,,180,56,10,44,1.6,0.19,,310,0.25
#N/A,8902,West Bengal,Hugli,Balagarh,Jirat,23.0972,88.4567,2021,8.22,1315,0,311,195,0,0,,285,40,45,100,6.5,0.24,,577,0.62
#N/A,8903,West Bengal,Hugli,Chuchura,Bandel,22.9197,88.395,2021,8.2,828,0,323,92,13,5,,250,68,19,64,11.8,0.24,,492,7.51
#N/A,8904,West Bengal,Hugli,Magra,Demra,23.0078,88.3939,2021,8.18,1256,0,305,160,25,5,,175,60,6,126,12.7,0.21,,598,0.65
#N/A,8905,West Bengal,Hugli,Magra,Jhapa,22.9858,88.3792,2021,8.51,820,39,305,89,39,6,,310,32,56,73,3,0.16,,527,0.71
#N/A,8906,West Bengal,Hugli,Pandua,Deypara,23.1089,88.3278,2021,8.31,885,6,183,103,38,9,,220,64,15,45,2.7,0.3,,412,0.99
#N/A,8907,West Bengal,Hugli,Polba-Dadpur,Polba,22.9586,88.3078,2021,8.33,633,39,214,67,3,6,,165,60,4,52,36.1,0.24,,399,1.74
#N/A,8908,West Bengal,Hugli,Polba-Dadpur,Rajhat,22.9372,88.3536,2021,8.31,472,24,214,53,20,6,,190,60,10,44,35.5,0.27,,390,2.18
#N/A,8909,West Bengal,Hugli,Srirampur-Uttarpara,Bhadreswar,22.8289,88.3564,2021,8.38,980,69,470,71,12,5,,450,118,38,49,17.3,0.29,,658,0.75
#N/A,8910,West Bengal,Jalpaiguri,Jalpaiguri,Panda Para Kalibari,26.49,88.7125,2021,7.74,160,0,55,11,4,20,,60,18,4,6,5,0.93,,101,0.16
#N/A,8911,West Bengal,Jalpaiguri,Jalpaiguri,Purba Kumar Para,26.52,88.68583,2021,8.29,276,0,98,21,2,28,,80,28,2,20,8,0.95,,170,0.31
#N/A,8912,West Bengal,Jalpaiguri,Mangalghat,Rakhal Devi,26.6517,88.4178,2021,8.21,107,0,37,14,0,1,,30,8,2,9,1,0.61,,58,0.03
#N/A,8913,West Bengal,Jalpaiguri,Matzali,Latoguri,26.86444,88.62556,2021,8.13,342,0,110,25,13,32,,95,28,6,20,18,0.64,,209,0.21
#N/A,8914,West Bengal,Jalpaiguri,Moynaguri,Bolbari,26.62861,88.77556,2021,8.18,199,0,49,25,13,11,,70,18,6,13,5,0.59,,121,0.14
#N/A,8915,West Bengal,Jalpaiguri,Moynaguri,Bolbari (Lakhir Hat),26.61778,88.78056,2021,8.02,90,0,43,7,0,0,,25,6,2,9,2,0.87,,53,0.05
#N/A,8916,West Bengal,Jalpaiguri,Moynaguri,Chak Maulani,26.66944,88.76222,2021,8.18,460,0,85,64,27,37,,100,30,6,49,18,0.72,,283,0.1
#N/A,8917,West Bengal,Jalpaiguri,Moynaguri,Madhab Danga - 1,26.5506,88.8072,2021,8.17,193,0,85,7,12,4,,60,22,1,12,5,0.53,,116,0.28
#N/A,8918,West Bengal,Jalpaiguri,Moynaguri,Madhav Danga,26.5469,88.8266,2021,7.83,96,0,24,18,0,0,,30,2,6,4,6,0,,50,0.27
#N/A,8919,West Bengal,Jalpaiguri,Moynaguri,Maynaguri,26.61,88.78,2021,8.2,495,0,177,50,0,14,,175,26,27,24,3,0.34,,252,0.16
#N/A,8920,West Bengal,Jalpaiguri,Moynaguri,Vot Patty (Barua Para),26.4775,88.85306,2021,8.15,174,0,73,14,0,2,,65,20,4,7,5,0,,97,0.12
#N/A,8921,West Bengal,Jalpaiguri,Phulbari-Dabgram,Phulbari Hat,26.7142,89.1406,2021,8.09,561,0,73,60,56,73,,135,30,15,47,26,0.32,,352,0.11
#N/A,8922,West Bengal,Jalpaiguri,Rajganj,Angad Garh,26.5558,88.4733,2021,7.54,149,0,43,18,5,7,,50,12,5,10,1,0.61,,84,0.11
#N/A,8923,West Bengal,Jalpaiguri,Rajganj,Gadra,26.5544,88.4528,2021,8.2,1549,0,543,178,14,25,,415,126,24,106,50,0.12,,854,0.08
#N/A,8924,West Bengal,Jalpaiguri,Rajganj,Hathi More,26.58194,88.51306,2021,7.71,188,0,49,28,10,2,,50,14,4,15,6,0.31,,109,0.2
#N/A,8925,West Bengal,Jalpaiguri,Rajganj,Indra More(Belakoba),26.6056,88.5878,2021,8.2,982,0,232,163,0,135,,275,82,17,108,20,0.18,,666,0.26
#N/A,8926,West Bengal,Jalpaiguri,Rajganj,Jatiakhali More,26.62556,88.44667,2021,7.69,241,0,67,43,2,1,,70,18,6,17,7,0.17,,134,0.29
#N/A,8927,West Bengal,Jalpaiguri,Rajganj,Kaluar Bari,26.57806,88.575,2021,8.22,151,0,43,14,0,25,,40,8,5,15,6,1.14,,100,0.12
#N/A,8928,West Bengal,Kochbihar,Haldibari,Haldibari,26.33806,88.78167,2021,7.68,353,0,122,39,8,12,,105,32,6,22,8,0.12,,202,0.39
#N/A,8929,West Bengal,Kochbihar,Haldibari,Kesiabari,26.38111,88.76278,2021,8.25,236,0,67,28,1,24,,85,22,7,10,11,0.02,,144,0.27
#N/A,8930,West Bengal,Kochbihar,Mekhliganj,Changra-Bandha,26.41389,88.92194,2021,7.65,129,0,43,11,0,18,,40,12,2,9,3,0.05,,81,0.19
#N/A,8931,West Bengal,Kolkata,KMC,Bagbazar TW,22.6065,88.3684,2021,8.49,881,39,348,82,0,0,,320,50,47,63,10.2,0,,487,0.82
#N/A,8932,West Bengal,Kolkata,KMC,Ballygunge,22.5275,88.3603,2021,7.92,1839,0,299,525,0,0,,595,50,114,186,7.1,0.15,,1065,2.49
#N/A,8933,West Bengal,Kolkata,KMC,Beliaghata,22.5599,88.4104,2021,7.96,1513,0,323,397,0,0,,520,96,68,162,5.9,0.26,,926,0.41
#N/A,8934,West Bengal,Kolkata,KMC,Bidhannagar,22.5702,88.4138,2021,8.01,1523,0,323,401,0,0,,560,70,94,160,5.8,0,,927,1.64
#N/A,8935,West Bengal,Kolkata,KMC,Dum Dum,22.6192,88.391,2021,7.6,2320,0,488,479,0,0,,245,46,32,325,10.2,0,,1189,0.23
#N/A,8936,West Bengal,Kolkata,KMC,Kundghat,22.4894,88.3463,2021,7.78,1230,0,525,174,0,0,,265,68,23,161,24.5,0.1,,771,0.47
#N/A,8937,West Bengal,Kolkata,KMC,Nagerbazar,22.6242,88.4131,2021,8.21,1328,0,415,277,0,0,,270,30,47,217,5.4,0,,830,0.45
#N/A,8938,West Bengal,Kolkata,KMC,Thakupukur,22.4592,88.3219,2021,7.95,2562,0,177,805,0,0,,700,28,153,211,7.6,0,,1312,1.6
#N/A,8939,West Bengal,Malda,Bamangola,Bamangola,25.16611,88.34167,2021,8.11,874,0,171,223,5,0,,310,76,29,59,2.4,0.32,,499,2.36
#N/A,8940,West Bengal,Malda,English Bazar,Milky,24.93889,88.03167,2021,8.14,1965,0,311,330,163,175,,420,64,63,293,10.4,0.17,,1289,16.89
#N/A,8941,West Bengal,Malda,Ratua-1,Ratua,25.19722,87.92806,2021,8.2,651,0,275,53,22,7,,225,46,27,38,13.6,0.49,,375,3.8
#N/A,8942,West Bengal,Malda,Bamangola,Paikpara,25.16472,88.37667,2021,8.17,387,0,159,35,4,9,,135,48,4,23,2.4,0.28,,223,1.24
#N/A,8943,West Bengal,Malda,English Bazar,Choto Mohanpara,25.02583,88.04833,2021,8.18,1038,0,409,124,24,20,,295,34,51,86,42.2,0.15,,630,5.72
#N/A,8944,West Bengal,Malda,EnglishBazar,Nimasarai,25.04194,88.12388,2021,8.23,531,0,201,53,18,11,,190,64,7,30,1.8,0.2,,309,8.84
#N/A,8945,West Bengal,Malda,Habibpur,JhinJhinPukur,24.99056,88.2575,2021,8.04,1243,0,354,248,23,15,,260,36,41,159,54.7,0.4,,793,4.62
#N/A,8946,West Bengal,Malda,Habibpur,KokabirniTajpur,25.0075,88.27111,2021,8.25,1134,0,195,284,24,1,,325,92,23,109,6,0.44,,658,2.76
#N/A,8947,West Bengal,Malda,Kaliachak,Dariapur,24.88139,88.03861,2021,8.08,1269,0,299,195,66,40,,290,42,45,160,22.5,0.15,,752,5.8
#N/A,8948,West Bengal,Malda,Kaliachak-III,Birnagar,24.83611,87.95222,2021,8.22,1010,0,512,64,37,4,,250,82,11,56,135.5,0.14,,702,3.4
#N/A,8949,West Bengal,Malda,Old Malda,Jadupur,25.08083,88.14139,2021,8.03,598,0,207,96,14,1,,205,32,30,53,5,0.57,,358,0.15
#N/A,8950,West Bengal,Murshidabad,Beldanga II,Saktipur,23.8619,88.1964,2021,7.63,751,0,342,35,19,0,,285,28,4,47,1,0.26,,393,0.07
#N/A,8951,West Bengal,Murshidabad,Berhampur,Daulatabad,24.1486,88.4325,2021,8.01,1059,0,311,106,121,51,,370,48,5,82,6,0.66,,673,3.28
#N/A,8952,West Bengal,Murshidabad,Berhampur,Daultabad,24.1436,88.3756,2021,7.76,577,0,287,21,3,4,,255,20,4,19,4,0.28,,296,BDL
#N/A,8953,West Bengal,Murshidabad,Bhagawangola I,Nasipur,24.3069,88.3861,2021,7.73,843,0,214,117,63,2,,330,54,4,53,7,0.29,,475,3.73
#N/A,8954,West Bengal,Murshidabad,Bharatpur I,Gangedda,23.9223,88.0561,2021,8.34,1147,6,397,160,61,2,,380,66,4,105,17,0.9,,724,0.66
#N/A,8955,West Bengal,Murshidabad,Bharatpur I,Lohadda,23.8854,88.1786,2021,7.98,502,0,268,18,1,1,,160,28,2,51,2,0.43,,286,BDL
#N/A,8956,West Bengal,Murshidabad,Domkal,Gobidapur,24.1094,88.5753,2021,8.33,994,3,531,85,23,13,,495,124,4,39,27,1.3,,700,1.7
#N/A,8957,West Bengal,Murshidabad,Hariharpur,Nasipur,24.0314,88.412,2021,7.78,759,0,281,64,38,10,,210,26,3,58,8,0.34,,412,0.04
#N/A,8958,West Bengal,Murshidabad,Jalangi,Jalangi,24.1276,88.6798,2021,8.34,1132,6,409,145,56,6,,370,92,3,101,25,1.2,,727,2.91
#N/A,8959,West Bengal,Murshidabad,Jalangi,Sagarpara (Kalitala),24.2236,88.6997,2021,8.11,1481,0,604,149,64,49,,345,22,6,189,18,0.86,,941,11.66
#N/A,8960,West Bengal,Murshidabad,Kandi,Manoharpur,23.9775,88.0569,2021,8.22,1049,0,500,113,30,0,,95,24,1,217,2,1.1,,701,BDL
#N/A,8961,West Bengal,Murshidabad,Kandi,Manoharpur,23.848,88.4631,2021,7.98,1099,0,403,92,62,19,,315,48,4,80,4,0.42,,599,11.6
#N/A,8962,West Bengal,Murshidabad,Kandi,Purandarpur,23.9967,88.0733,2021,8.05,1048,0,336,142,20,9,,250,36,3,130,2,0.59,,583,0.51
#N/A,8963,West Bengal,Murshidabad,Kharagram,Sherpur,24.1281,88.0058,2021,7.96,342,0,183,21,1,0,,130,18,2,25,2,0.4,,200,1.01
#N/A,8964,West Bengal,Murshidabad,Nowada,Amtala,23.9422,88.4578,2021,7.68,568,0,220,25,48,14,,255,36,3,19,6,0.27,,322,BDL
#N/A,8965,West Bengal,Murshidabad,Nowada,Nowada,23.9839,88.4561,2021,8.11,568,0,336,18,2,8,,250,38,3,15,4,0.76,,340,BDL
#N/A,8966,West Bengal,Murshidabad,Raghunathganj I,Raghunathganj,24.4608,88.065,2021,8.09,907,0,329,103,39,11,,260,40,3,90,14,0.78,,551,6.81
#N/A,8967,West Bengal,Murshidabad,Raninagar I,Beikibagan,24.2661,88.4625,2021,8.13,482,0,311,18,1,1,,240,38,3,11,4,0.72,,311,BDL
