Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
#N/A,6731,Himanchal Pradesh,Kangra,,RAKKAR (CHOULI},31-47'-14'',76-15'-29'',2021,7.8,396,0,153,39,38,6,,165,44,13,19,0.6,0.06,,257.4,
#N/A,6732,Himanchal Pradesh,Kangra,,PANDTEHR,32-2'-14'',76-38'-46'',2021,7.7,171,0,104,28,6,4,,105,30,7,14,2.1,0.27,,111.15,
#N/A,6733,Himanchal Pradesh,Hamirpur,,BHAGNALLAH,31-46'-31'',76-20'-34'',2021,7.5,459,0,189,35,8,30,,190,56,12,17,1.9,0.08,,246,
#N/A,6734,Himanchal Pradesh,Hamirpur,,KANGOO,31-41'11'',76-25'-28'',2021,7.8,438,0,146,35,6,54,,180,52,12,15,0.7,0.08,,311,
#N/A,6735,Himanchal Pradesh,Hamirpur,,BARSAR MAIRE,31-31'-41'',76-27'-53'',2021,7.9,349,0,140,28,5,23,,150,40,12,11,6.3,0.05,,185,
#N/A,6736,Himanchal Pradesh,Hamirpur,,BHALAT,31-29'-49'',76-28'-46'',2021,7.9,1576,0,622,28,160,4,,170,44,15,264,4.3,0.05,,834,
#N/A,6737,Himanchal Pradesh,Bilaspur,,SHAHTALAI,31-27'-20'',76-30'-57'',2021,7.8,546,0,238,28,6,36,,215,56,18,23,2.1,0.05,,290,
#N/A,6738,Himanchal Pradesh,Bilaspur,,JHABOLA,31-25'-28'',76-32'-47'',2021,7.9,512,0,207,28,10,39,,200,52,17,23,3.5,0.06,,271,
#N/A,6739,Himanchal Pradesh,Bilaspur,,LOHARWIN,31-25'-31'',76-42'-57'',2021,7.9,512,0,195,57,9,10,,200,52,17,21,4.8,0.06,,272,
#N/A,6740,Himanchal Pradesh,Bilaspur,,NASWAL,31-28'-9'',76-41'-10'',2021,7.8,379,0,159,28,11,10,,115,28,11,28,2.3,0.09,,201,
#N/A,6741,Himanchal Pradesh,Chamba,,TARA GARH,32-24'-47'',75-56'-55'',2021,7.9,409,0,189,14,10,17,,175,48,13,7,4.2,0.08,,215,
#N/A,6742,Himanchal Pradesh,Mandi,,BANGROTU,31-36'-39'',76-55'-11'',2021,7.38,379,0,146,35,6,17,,140,40,10,18,6.4,0.1,,200,
#N/A,6743,Himanchal Pradesh,Mandi,,GAAGAL,31-37'-49'',76-57'-41'',2021,7.57,216,0,67,21,8,12,,70,20,5,11,5.8,0.08,,114,
#N/A,6744,Himanchal Pradesh,Mandi,,NAGWAIN,31-49'-9'',77-10'49'',2021,7.85,382,0,165,21,9,28,,150,44,10,13,8.7,0.13,,202,
#N/A,6745,Himanchal Pradesh,Kullu,,GADURI,31-54'-12'',77-7'-53'',2021,7.82,415,0,140,28,9,52,,175,36,21,10,4.3,0.04,,220,
#N/A,6746,Jammu & Kashmir,JAMMU,JAMMU,Khanpur (Nagrota),32.7886,74.8936,2021,7.91,437,0,301,7.1,4.5,7.8,0,235.907,67.3,16.4,6.1,7.9,0.18,,270.94,0.81
#N/A,6747,Jammu & Kashmir,JAMMU,JAMMU,Katcha Pind (Dansal),32.8656,74.9953,2021,7.7,908,0,535,40.4,41.4,10.8,0,509.63,132.4,43.3,12,14.7,0.22,,562.96,2.8
#N/A,6748,Jammu & Kashmir,REASI,REASI,Reasi,33.0917,74.8333,2021,7.9,918,0,662.067,22.4,12.1,6.1,0,541.782,88,78,17.1,24.1,0.24,,569.16,0.55
#N/A,6749,Jammu & Kashmir,KATHUA,BILLAWAR,Nagrota˚Gujroo,32.6464,75.3939,2021,7.19,1280,0,529.654,115.6,63.1,27.9,0,430.116,110,37.6,111.4,22.2,0.19,,793.6,1.79
#N/A,6750,Jammu & Kashmir,Rajouri,Quilla Darhal,Lam,33.2497,74.1269,2021,7.88,516,0,238,25.4,48.3,25.3,0,267.894,79.6,16.7,12.8,11.1,0.22,,319.92,1.27
#N/A,6751,Jammu & Kashmir,Jammu,Marh,Gho Manhasan (Talab Tillo),32.7228,74.7394,2021,8.45,926,39.06,291.309,55.5,116.2,11.4,0,442.148,86.1,55,37.8,3.8,0.69,,574.12,13.3
#N/A,6752,Jammu & Kashmir,Jammu,AKHNOOR,Gura (Akhnoor),32.8833,74.7056,2021,7.3,770,0,410.482,20.4,22.8,40.7,0,378.59,91.7,36.2,18.3,2.6,0.31,,477.4,0.4
#N/A,6753,Jammu & Kashmir,Jammu,Khour,Sainth,32.7739,74.5083,2021,8.32,599,39.06,278,17.4,27.8,5.4,0,310.194,98.5,15.5,18.1,5.5,0.32,,371.38,0
#N/A,6754,Jammu & Kashmir,JAMMU,JAMMU,Karnail Chak,32.7061,74.8217,2021,8.32,397,26.04,119.172,9.8,14.7,12.9,0,157.582,36.3,16.2,9.2,3.2,0.17,,246.14,1.03
#N/A,6755,Jammu & Kashmir,SAMBA,SAMBA,Upperla Kanhal,32.6439,74.8833,2021,8.32,1372,39.06,410,80.9,45.2,10.9,0,306.766,60,38,127.5,3.1,0.34,,850.64,2.28
#N/A,6756,Jammu & Kashmir,Kathua,Hiranagar,Nichla,32.5597,75.2542,2021,8.35,348,13.02,145.655,6.8,7.2,9.2,0,141.741,43,8.3,7.7,1.9,0.14,,215.76,1.14
#N/A,6757,Jammu & Kashmir,Kathua,Hiranagar,Patyari,32.5472,75.2653,2021,8.42,623,13.02,238.344,21.3,13.7,6.4,0,224.67,60,18.1,21.7,3.1,0.3,,386.26,2.5
#N/A,6758,Jammu & Kashmir,Samba,Samba,Benglar,32.4944,75.0625,2021,8.22,1111,0,344,62.5,79.2,91.3,0,224.639,32.1,35,144.3,4.7,0.36,,688.82,1.02
#N/A,6759,Jammu & Kashmir,Kathua,Hiranagar,LaleChak,32.4542,75.1978,2021,8.56,538,13.02,145.655,35.2,21.4,4.9,0,153.507,35,16,25.1,2.5,0.31,,333.56,4.9
#N/A,6760,Jammu & Kashmir,Kathua,Hiranagar,DulmeChak,32.4333,75.1833,2021,8.34,431,13.02,265,5.6,4.7,4.7,0,210.32,53.6,18.5,18,2.1,0.22,,267.22,2.56
#N/A,6761,Jammu & Kashmir,Kathua,Hiranagar,Chan Khatriya,32.4875,75.2458,2021,8.39,282,26.04,132,8.6,9.1,14.2,0,154.953,50.1,7.2,11.8,3.1,0.22,,174.84,0.39
#N/A,6762,Jammu & Kashmir,Baramula,Gulmerg,Aripattan,34.2275,74.5778,2021,8.35,659,26.04,291.309,12.9,2.8,34.8,0,177.545,42.8,17.1,66.9,2.8,0.27,,408.58,1.9
#N/A,6763,Jammu & Kashmir,Pulwama,Pulwama,Sambura Kakapora,33.9564,74.9256,2021,6.97,965,0,357,29.6,31.9,15,0,332.911,89.6,26.4,25.2,2.7,0.46,,598.3,4.1
#N/A,6764,Jammu & Kashmir,SAMBA,SAMBA,Gho Brahmna,32.55,74.9583,2021,8.49,1870,39.06,79.448,216.8,181.5,264.3,0,479.481,17.7,105.5,162.3,9.8,0.87,,1159.4,0.76
#N/A,6765,Jammu & Kashmir,BARAMULA,ROHAMA,Hadipora,34.291389,74.390833,2021,8.36,896,13.02,158,118.4,56.5,98.4,1.72,346.648,97.9,24.7,55.7,3.7,0.77,,555.52,0.024
#N/A,6766,Jammu & Kashmir,KUPWARA,RAJWAR,Palpoora,34.341111,74.357778,2021,7.1,310,0,185.379,13.8,7.38,7.8,0,137.88,37,11,18,3.7,0.64,,192.2,0.22
#N/A,6767,Jammu & Kashmir,KUPWARA,HANDWARA,HandwaraAlmustafa Colony,34.404444,74.278333,2021,6.8,410,0,172.137,28.6,16.5,5.7,0,158.117,44.6,11.3,23.6,1.8,0.69,,254.2,0.32
#N/A,6768,Jammu & Kashmir,KUPWARA,KUPWARA,Bramri,34.466111,74.278333,2021,6.95,980,0,225,127.6,58.6,49.1,0,284.427,57.5,34.1,84.3,9.2,0.54,,607.6,0.3
#N/A,6769,Jammu & Kashmir,KATHUA,KATHUA,KerianGandyal II,32.296389,75.519444,2021,7.55,600,0,211.861,16.6,29.7,5.9,0,195.969,50.5,16.9,13.8,7.4,0.89,,372,0.55
#N/A,6770,Jammu & Kashmir,KATHUA,KATHUA,KerianRamnagar,32.280833,75.514444,2021,7.32,772,0,238.344,10.4,84.7,5.7,0,276.722,72.9,22.9,11.4,6.1,0.89,,478.64,12.3
#N/A,6771,Jammu & Kashmir,KATHUA,KATHUA,NankeChak,32.380833,75.4675,2021,6.9,248,0,119.172,14.6,23.9,30.1,3.43,139.653,42,8.4,11.8,6.7,0,,153.76,0
#N/A,6772,Jammu & Kashmir,KATHUA,HIRANAGAR,Raghu Chak,32.486111,75.204167,2021,7.39,463,0,172.137,10.2,12.6,7.1,0,171.881,44,15,0.36,2,0.56,,287.06,1.25
#N/A,6773,Jammu & Kashmir,KATHUA,HIRANAGAR,Chakara,32.671944,75.202778,2021,7.7,286,0,158.9,8.1,18.6,10.2,0,133.215,41.9,6.9,14.5,1.2,0.54,,177.32,0.97
#N/A,6774,Jharkhand,Gumla,Bharno,Bharno,23.23,84.88,2021,8.17,176,0,24,28,7.32,24,0,45,12,3.65,16,8.1,0,,114,
#N/A,6775,Jharkhand,Gumla,Ghaghra,Adar,23.31,84.37,2021,7.76,285,0,116,21,11,6.03,0,90,24,7.29,17,9.1,0.15,,185,
#N/A,6776,Jharkhand,Gumla,Gumla,Gumla 1,23.04,84.55,2021,8.19,148,0,43,21,4.9,5.2,0,45,16,1.22,10,6.05,0,,96,
#N/A,6777,Jharkhand,Gumla,Raidih,Kashir,23.05,84.35,2021,8.14,140,0,24,11,18,21,0,60,20,2.43,4.5,0.8,0,,91,
#N/A,6778,Jharkhand,Gumla,Chainpur,Chainpur 1,23.14,84.19,2021,7.83,893,0,268,110,42,30,0,260,76,17,74,19,0.74,,580,
#N/A,6779,Jharkhand,Ramgarh,Patratu,Bhukunda,23.51,85.05,2021,7.32,1020,0,238,89,155,42,0,325,104,16,74,22,0.01,,663,
#N/A,6780,Jharkhand,Ramgarh,Ramgarh,Barkakana,23.36,85.29,2021,7.58,1168,0,268,114,146,60,0,330,110,13,115,2.27,0,,759,
#N/A,6781,Jharkhand,Ramgarh,Mandu,Sirka(Bazartarn),23.38,85.26,2021,7.43,1014,0,207,99,154,60,0,275,82,17,94,28,0,,659,
#N/A,6782,Jharkhand,Bokaro,Chas,Bijulia,23.4,86.16,2021,7.31,1762,0,409,249,154,60,0,635,176,47,116,4.15,0.02,,1145,
#N/A,6783,Jharkhand,Bokaro,Chas,Pindrajora,23.32,86.1,2021,7.2,2060,0,336,369,154,60,0,445,150,17,246,22,0,,1339,
#N/A,6784,Jharkhand,Bokaro,Chas,Pupunki,23.42,86.12,2021,7.54,723,0,104,67,126,58,0,260,70,21,41,6.61,0,,470,
#N/A,6785,Jharkhand,Bokaro,Chandankiyari,Laghla,23.37,86.23,2021,7.3,1766,0,421,266,126,59,0,610,162,50,116,27,0.03,,1148,
#N/A,6786,Jharkhand,Bokaro,Chandankiyari,Chandra,23.36,86.18,2021,7.41,462,0,49,28,85,75,0,120,40,4.86,42,13,0.2,,300,
#N/A,6787,Jharkhand,Bokaro,peterwar,peterwar,23.4,85.5,2021,7.67,771,0,85,135,75,59,0,240,78,11,61,6.34,0,,501,
#N/A,6788,Jharkhand,Bokaro,Bermo,Bermo/phusro,23.43,86.07,2021,7.4,1536,0,378,213,120,41,0,510,116,53,116,1.73,0.01,,998,
#N/A,6789,Jharkhand,Bokaro,Chas,Bokaro rly station,23.39,86.05,2021,7.44,1418,0,256,220,132,57,0,325,94,22,175,1.25,0,,922,
#N/A,6790,Jharkhand,Hazaribag,Barakatha,Barakatha,24.1,85.36,2021,7.56,668,0,37,99,65,39,0,180,72,30,40,2.06,0.46,,434,
#N/A,6791,Jharkhand,Hazaribag,Hazaribag,Botom bajar,23.57,85.22,2021,7.43,1123,0,275,121,87,98,0,250,50,30,116,50.1,0.22,,730,
#N/A,6792,Jharkhand,Hazaribag,Hazaribag,Habibnagar,23.57,85.22,2021,7.41,1076,0,24,245,87,89,0,350,90,30,76,5.69,0.74,,699,
#N/A,6793,Jharkhand,Hazaribag,Hazaribag,Hazaribag,23.58,85.2,2021,7.43,564,0,110,82,44,35,0,140,38,11,59,7.57,0.12,,367,
#N/A,6794,Jharkhand,Hazaribag,Keredari,Keredari,23.57,85.03,2021,7.29,1295,0,140,273,91,59,0,575,178,32,29,4.65,0.75,,842,
#N/A,6795,Jharkhand,Hazaribag,Hazaribag sadar,Fasi well (near old bus stand),23.57,85.21,2021,7.44,961,0,250,89,81,66,0,280,72,28,73,21,0.21,,625,
#N/A,6796,Jharkhand,Hazaribag,Hazaribag sadar,Sindur,23.58,85.23,2021,7.4,1496,0,262,259,106,57,0,530,158,33,77,33,0.07,,972,
#N/A,6797,Jharkhand,Hazaribag,Bishnugarh,Tatijhariya,24.01,85.37,2021,7.71,453,0,79,53,50,56,0,150,46,9,39,5.71,0.18,,294,
#N/A,6798,Jharkhand,Hazaribag,Chowparan,Chowparan,24.23,85.15,2021,7.27,1695,0,61,437,126,57,0,675,90,109,75,4.6,0.12,,1102,
#N/A,6799,Jharkhand,Lohardaga,Lohardaga,Lohardaga (Barwa ToliChowk),23.25,84.4,2021,8.1,387,0,122,39,11,20,1.35,150,46,8.51,15,5.77,0.69,11,252,
#N/A,6800,Jharkhand,Lohardaga,Bhandara,Bhandra,23.21,84.46,2021,8.23,230,0,73,18,11,14,1.7,85,26,4.86,11,0.86,0.95,31,150,
#N/A,6801,Jharkhand,Lohardaga,Kuru,Hinjela,23.32,84.5,2021,7.84,306,0,92,32,7.56,21,1.12,105,36,3.65,15,4.7,0.84,18,199,
#N/A,6802,Jharkhand,Lohardaga,Lohardaga,Iragaon,23.25,84.46,2021,8,124.8,0,37,11,3.23,11,1.111,50,10,6.08,3.9,0.96,0.62,17,81,
#N/A,6803,Jharkhand,Lohardaga,Kisko,Kisko I,23.51,84.66,2021,7.75,212,0,55,28,5.67,9,1.54,80,16,9.72,9.12,2.81,0.21,11,138,
#N/A,6804,Jharkhand,Lohardaga,Kuru,Kuru (New),23.32,84.48,2021,7.6,776,0,201,124,14,25,1.47,300,50,43,32,8.97,0.39,11,504,
#N/A,6805,Jharkhand,Lohardaga,Lohardaga,Lohardaga (Patra Toli chowk),23.28,84.42,2021,7.65,612,0,134,82,27,52,1.58,240,64,19,27,2.83,0.31,21,398,
#N/A,6806,Jharkhand,Lohardaga,Lohardaga,Lohardaga (PWD IB),23.28,84.42,2021,7.69,540,0,195,36,18,31,2.06,210,54,18,17,5.91,1.55,11,351,
#N/A,6807,Jharkhand,Lohardaga,Kuru,Rudh I,23.33,84.48,2021,7.6,518,0,49,110,16,52,1.41,120,32,9.72,51,14,0,9.09,337,
#N/A,6808,Jharkhand,Ranchi,Angara,Angara,23.23,85.31,2021,7.91,458,0,189,25,9.8,11,0.34,190,40,22,11,2.27,0.73,13,298,
#N/A,6809,Jharkhand,Ranchi,Angarga,Gondalipokhar,23.24,85.29,2021,7.83,741,0,116,121,67,51,0.12,215,52,21,60,16,0.47,5.06,482,
#N/A,6810,Jharkhand,Ranchi,Ratu,Hurhuri,23.26,85.13,2021,7.5,602,0,116,96,35,53,0.13,200,40,24,36,16,0.65,10,391,
#N/A,6811,Jharkhand,Ranchi,Itki,Itki,23.2,85.06,2021,7.56,365,0,61,60,9.83,52,0.1,150,38,13,11,3.26,0.09,17,237,
#N/A,6812,Jharkhand,Ranchi,Kanke,Kanke,23.24,85.18,2021,7.95,517,0,134,53,59,34,0.09,190,46,18,41,5.58,0.26,7.3,336,
#N/A,6813,Jharkhand,Ranchi,Ormanjhi,Ormanjhi,23.19,85.29,2021,7.84,398,0,73,46,48,24,0.35,135,40,8.51,18,5.88,0.37,3.15,259,
#N/A,6814,Jharkhand,Ranchi,Kanke,Pithauria,23.31,85.17,2021,7.96,772,0,214,92,46,46,0.2,240,58,23,60,10,0.83,8.43,502,
#N/A,6815,Jharkhand,Ranchi,Tamar,Rangmati,23.22,85.49,2021,7.98,1024,0,293,107,93,51,0.76,335,78,34,65,21,0.96,12,666,
#N/A,6816,Jharkhand,Ranchi,Namkum,Sirhamtoli,23.21,85.19,2021,7.83,1012,0,336,121,76,15,0.15,305,54,41,73,29,0.85,6.25,658,
#N/A,6817,Jharkhand,Ranchi,Namkum,Sitiopokhar,23.17,85.16,2021,7.8,295,0,67,28,28,37,0.12,75,16,8.51,19,20,0.52,2.9,192,
#N/A,6818,Jharkhand,Ranchi,Chanho,Sons Bazar,23.31,84.57,2021,7.7,1014,0,171,156,65,53,0.12,355,86,34,52,23,0.52,9.55,659,
#N/A,6819,Jharkhand,Ranchi,Kanke,Daily marker (Near Thana),23..02,85.01,2021,8.1,1280,0,250,188,90,55,0.18,395,84,45,81,38,0.63,18,832,
#N/A,6820,Jharkhand,Ranchi,Namkum,Chuiya(Sani mandir),23.02,85.02,2021,7.82,741,0,201,75,67,44,0.4,200,54,16,65,16,0.89,8.77,482,
#N/A,6821,Jharkhand,Ranchi,Namkum,Tatisilway,23.02,85.02,2021,7.7,552,0,116,57,57,53,0.08,160,40,15,37,17,0.28,6.37,359,
#N/A,6822,Jharkhand,Ranchi,Ormanjhi,Hombai B.I.T,23.02,85.02,2021,7.67,775,0,98,163,35,55,0.09,200,56,15,80,20,0.7,13,504,
#N/A,6823,Jharkhand,Ranchi,Kanke,Vivakand Ashram,23.02,85.02,2021,7.55,881,0,177,128,84,40,0.12,270,54,33,75,3.36,0.45,7.46,573,
#N/A,6824,Jharkhand,Ranchi,Ormanjhi,Hochar,23.02,85.02,2021,7.64,423,0,92,36,42,48,0.11,160,26,23,16,6.42,0.35,7,275,
#N/A,6825,Jharkhand,Ranchi,Namkum,Manitola,23.01,85.01,2021,7.79,553,0,177,46,41,23,0.13,200,52,17,24,12,0.2,6.66,359,
#N/A,6826,Jharkhand,Ranchi,Namkum,Hanuman Mandir (near AG offi,23.02,85.01,2021,7.78,582,0,171,50,63,18,0.11,225,48,26,24,4.92,0.24,4.85,378,
#N/A,6827,Jharkhand,Ranchi,Namkum,Bridge Ford School,23.01,85.01,2021,7.46,360,0,67,32,46,34,0.25,90,22,8.51,36,3.2,0.23,5.57,234,
#N/A,6828,Kerala,Ernakkulam,Vadavucode,Aikranad,10.0153,76.4278,2021,6.11,38,0,2.5,5,1.9,2.3,0,2.1,1,2,5.8,1.5,0,,,0
#N/A,6829,Kerala,Ernakkulam,Angamali,Angamali,10.1903,76.3875,2021,7.03,240,0,44,23.5,14,11.1,0,37.5,6.4,5.25,21.6,9.7,0.3,,,0
#N/A,6830,Kerala,Ernakkulam,Angamali,Chulli R1,10.2486,76.4708,2021,7.91,51,0,15.2,8.7,1.8,2.9,0,15,3.4,1.6,10.2,3.1,0.9,,,0
#N/A,6831,Kerala,Ernakkulam,Vypin,Edavanakkad,10.0917,76.2083,2021,8.25,340,0,171,16.1,3,2,0,113,45,0.338,14.6,7.4,0.8,,,0
#N/A,6832,Kerala,Ernakkulam,Angamali,Karukutty,9.8833,76.55,2021,8.23,147,0,22.9,18,2.8,15,0,21.4,5,2.18,19,6.2,0.6,,,0
#N/A,6833,Kerala,Ernakkulam,Kothamangalam,Kothamangalam,9.8667,76.575,2021,7.93,420,0,44.5,32,8.8,87.7,0,75,30,0.144,29,33.2,0,,,0
#N/A,6834,Kerala,Ernakkulam,Kothamangalam,Kothamangalam,10.0672,76.6281,2021,7.91,184,0,38.1,11.3,17.2,14.3,0,94,13.6,14.65,15.3,6.2,0.1,,,0
#N/A,6835,Kerala,Ernakkulam,Alangad,Kottapuram 2,10.1278,76.3,2021,7.92,78,0,5.1,10.4,1.3,11.4,0,19.3,6.8,0.59,12.3,3.4,0,,,0
#N/A,6836,Kerala,Ernakkulam,Palluruthy,Kumbalangi,9.8631,76.2911,2021,8.25,690,0,279.4,52.1,11.6,9.6,0,273,77,19.9,46.8,25.7,0.1,,,0
#N/A,6837,Kerala,Ernakkulam,Angamali,Malayatoor,10.1833,76.5333,2021,8.18,120,0,28,10.7,8.5,7,0,42.8,8.5,5.28,11.8,6,0,,,0
#N/A,6838,Kerala,Ernakkulam,Vypin,Munambam R1,10.1722,76.1722,2021,8.15,330,0,152,14,11.4,0.5,0,177,53.5,10.7,12.6,6.6,0.1,,,0
#N/A,6839,Kerala,Ernakkulam,Paravur,North Paravoor,10.1833,76.2167,2021,8.11,480,0,184,48.7,5.4,1.2,0,139,47.2,5.33,36.1,5.9,0.07,,,0
#N/A,6840,Kerala,Ernakkulam,Kothamangalam,Pothanicad,10.0056,76.7083,2021,7.94,200,0,44.5,13.7,10.8,20.4,0,70,19.2,5.44,15.7,13.1,0,,,0
#N/A,6841,Kerala,Ernakkulam,Vazhakulam,Vazhakulam North,10.1306,76.4,2021,8.15,230,0,64,19.2,5.5,14,0,91,19,10.6,20.1,4.6,0,,,0
#N/A,6842,Kerala,Kozhikode,Perambra,Koothali,11.602413,75.812432,2021,6.93,61,0,9.8,5.57,1.73,12.2,0,39.1,11.84,2.34,4.65,2.58,0,,,0
#N/A,6843,Kerala,Kozhikode,Kozhikode,Kozhikode,11.252895,75.791562,2021,9.73,280,12,74.9,29.84,16.96,15.42,0,150.6,54.8,3.38,17.38,1.84,0,,,0
#N/A,6844,Kerala,Kozhikode,Kunnamangalam,Mavoor II,11.25096,75.84118,2021,7.13,142,0,37.4,9.7,3.14,6.05,0,39.6,11.38,2.72,13.61,8.27,0,,,0
#N/A,6845,Kerala,Kozhikode,Koduvalli,Thamarasseri,11.423685,75.93786,2021,7.81,133,0,32.4,19.1,4.23,2.11,0,77.1,25.68,3.17,11.13,2.22,0,,,0
#N/A,6846,Kerala,Idukki,Elamdesom,Chinikuzhi,9.915,76.88,2021,7.02,113,0,44.5,5.9,4.35,3.06,0,10,4,0.1,10.2,3.98,0,,,0
#N/A,6847,Kerala,Idukki,Thodupuzha,Chittur,9.9103,76.67,2021,7.04,45,0,10.2,5.48,2.14,2.32,0,20,4,2.43,8.66,1.83,0.04,,,0
#N/A,6848,Kerala,Idukki,Azhutha,Elapara,9.633,76.98,2021,6.86,230,0,31.8,24.4,7.96,24.3,0,55,20,1.24,18.1,6.83,0,,,0
#N/A,6849,Kerala,Idukki,Kattappana,Erattayar,9.79,77.1,2021,6.84,360,0,24.4,35.9,15.2,64,0,25,8,1.22,62.3,4.73,0.09,,,0
#N/A,6850,Kerala,Idukki,Thodupuzha,Karimkunnam1,9.853,76.67,2021,7.08,300,0,57.2,25.86,15.3,29.4,0,75,24,3.67,22.7,7.6,0.1,,,0
#N/A,6851,Kerala,Idukki,Azhutha,kuttikanam1,9.558,76.97,2021,7.76,220,0,25.4,39,4.4,15.7,0,45,14,2.4,27.95,6.1,0.05,,,0
#N/A,6852,Kerala,Idukki,Kattappana,Vandanmedu,9.733,77.16,2021,7.8,187,0,82.6,24.1,6.4,18.7,0,45,16,13,18.5,5.8,0,,,0
#N/A,6853,Kerala,Idukki,Devikulam,NirmalaCity,9.783,77.0732,2021,7.56,54,0,20.3,3.2,3.64,3.69,0,25,6,2.4,5.7,1.97,0.08,,,0
#N/A,6854,Kerala,Palakkad,Alathur,Athipeta,10.66,76.48,2021,7.89,640,0,158.9,68.5,22.53,2.76,0,200.5,38.2,25.59,40.47,40.29,0,,,0
#N/A,6855,Kerala,Palakkad,Tirthala,Chalissery,10.73,76.09,2021,8,170,0,15.2,24.3,9.38,16.8,0,43.7,9.5,4.88,19.7,4.47,0.22,,,0
#N/A,6856,Kerala,Palakkad,Attapadi,Chavadiyar,11.15,76.66,2021,7.6,910,0,561.2,20.1,22.09,22.4,0,335,34.6,60.4,46.7,3.08,0.6,,,0
#N/A,6857,Kerala,Palakkad,Sreekrishnapuram,Cherupulassery,10.88,76.32,2021,7.73,330,0,50.8,34.9,20.37,38.7,0,97.4,22.8,9.86,28.46,16.85,0.5,,,0
#N/A,6858,Kerala,Palakkad,Chittur,Chittor,10.69,76.75,2021,7,320,0,152.5,17.7,8.15,2.93,0,135,45.7,5.2,32.1,2.13,0.23,,,0
#N/A,6859,Kerala,Palakkad,MALAMPUZHA,Chullimada,10.8,76.77,2021,8.29,290,0,152.5,13.48,8.54,0.9,0,128,22,17.82,24.04,3.88,0.16,,,0
#N/A,6860,Kerala,Palakkad,Mannarkkad,Kalladikkode,10.89,76.53,2021,3.41,320,0,0,27.7,39.7,0.46,0,21.6,5.2,2.11,32,3.24,0,,,0
#N/A,6861,Kerala,Palakkad,Malampuzha,Kanjikkode,10.79,76.74,2021,8.09,1400,0,482.9,158.7,45.15,50.3,0,249,42.2,35.1,140.2,74.1,0.2,,,0
#N/A,6862,Kerala,Palakkad,Kuzhalmannom,Kozhippara,10.79,76.83,2021,7.9,1260,0,469.5,158.8,48,5.38,0,385,32.5,74.1,159.8,3.81,1.17,,,0
#N/A,6863,Kerala,Palakkad,Palakkad,Kuzhalmannom,10.7,76.59,2021,8.18,630,0,228.7,64.2,35.2,2.98,0,251,48.6,31.7,56.3,9.28,0.85,,,0
#N/A,6864,Kerala,Palakkad,Nenmara,Nadupuni,10.72,76.88,2021,8.25,1740,0,571.8,193.1,236.4,4.23,0,494,86.6,67.7,222,24.5,1.8,,,0
#N/A,6865,Kerala,Palakkad,Ottapalam,Nenmara,10.59,76.6,2021,8.55,500,6,44.5,34.1,33.3,9,0,143,41,10,20,7.89,0.31,,,0
#N/A,6866,Kerala,Palakkad,Kollengode,Pudunagaram,10.68,76.68,2021,7.97,960,0,300,75,30.7,0.2,0,248,59,24.7,82.5,31.7,0.24,,,0
#N/A,6867,Kerala,Palakkad,Attapadi,Thavalam,11.084,76.58,2021,8.03,300,0,101.7,13.6,22.4,0.3,0,151,28.9,19.4,26.3,0.01,0,,,0
#N/A,6868,Kerala,Palakkad,Tirthala,Thirthala,10.803,76.12,2021,8.09,590,0,279.6,0.78,63.7,0.25,0,238,54.7,24.8,43,3.21,0,,,0
#N/A,6869,Kerala,Palakkad,Alathur,Vadakkanchery,10.59,76.48,2021,8.4,640,6,177.9,73.1,34.8,36.9,0,268,59.6,29.1,54.8,5.8,0.3,,,0
#N/A,6870,Kerala,Trissur,Mala,Annamanada,9.915,76.88,2021,6.86,200,0,10.2,29.8,3.3,24.2,0,39,5.4,6.1,20,8.2,0.2,,,0
#N/A,6871,Kerala,Trissur,Pazhayannur,Chelakkara,9.79,77.1,2021,8.03,460,0,165.2,36.9,14.1,3.7,0,190.7,14.3,3.7,34.7,3.1,0.5,,,0
#N/A,6872,Kerala,Trissur,Pazhayannur,Cheruthuruthy,9.974,76.78,2021,8.27,310,0,133.4,19.5,11.3,1.5,0,144.6,12.6,2.7,21.5,3.8,0.43,,,0
#N/A,6873,Kerala,Trissur,Thalikulam,Engadiyur,9.733,77.09,2021,8.07,300,0,120.7,14,13.8,6.5,0,49.5,1.71,11,17.4,4.4,0.05,,,0
#N/A,6874,Kerala,Trissur,Irinjalakkuda,Irinjalakkuda,9.93,76.7,2021,8,220,0,52.2,16.4,23.1,5.5,0,66.5,13.95,7.7,13.6,7.2,0,,,0
#N/A,6875,Kerala,Trissur,Puzhakkal,Kecheri,9.779,76.87,2021,7.8,340,0,25.4,47.6,2.4,52.8,0,67.7,7.45,11.9,39.3,9.5,0.1,,,0
#N/A,6876,Kerala,Trissur,Kodungallur Municipality,Kodungalloor,10.08,77.07,2021,8.55,780,4,222,53.9,46.6,23.7,0,122.6,30.3,11.4,58.9,24.6,0.1,,,0
#N/A,6877,Kerala,Trissur,Ollurkkara,Mannamangalam,9.567,77.1,2021,7.82,53,0,17.8,5.2,15.8,0,0,47.1,8,7.04,8.5,1.5,0.1,,,0
